0,1.001
0.000249751,1.001
0.000499503,1.001
0.000749258,1.001
0.000999016,1.001
0.00124878,1.001
0.00149854,1.00099
0.0017483,1.00099
0.00199807,1.00099
0.00224784,1.00099
0.00249761,1.00099
0.00274738,1.00099
0.00299716,1.00098
0.00324694,1.00098
0.00349672,1.00098
0.0037465,1.00098
0.00399628,1.00098
0.00424607,1.00098
0.00449586,1.00097
0.00474565,1.00097
0.00499545,1.00097
0.00524524,1.00097
0.00549504,1.00097
0.00574484,1.00097
0.00599465,1.00096
0.00624445,1.00096
0.00649426,1.00096
0.00674407,1.00096
0.00699389,1.00096
0.0072437,1.00096
0.00749352,1.00095
0.00774334,1.00095
0.00799316,1.00095
0.00824299,1.00095
0.00849281,1.00095
0.00874264,1.00095
0.00899247,1.00094
0.00924231,1.00094
0.00949214,1.00094
0.00974198,1.00094
0.00999182,1.00094
0.0102417,1.00094
0.0104915,1.00094
0.0107414,1.00093
0.0109912,1.00093
0.0112411,1.00093
0.0114909,1.00093
0.0117408,1.00093
0.0119906,1.00093
0.0122405,1.00092
0.0124904,1.00092
0.0127402,1.00092
0.0129901,1.00092
0.01324,1.00092
0.0134898,1.00092
0.0137397,1.00092
0.0139896,1.00091
0.0142395,1.00091
0.0144893,1.00091
0.0147392,1.00091
0.0149891,1.00091
0.015239,1.00091
0.0154889,1.0009
0.0157388,1.0009
0.0159887,1.0009
0.0162386,1.0009
0.0164885,1.0009
0.0167384,1.0009
0.0169883,1.00089
0.0172382,1.00089
0.0174881,1.00089
0.017738,1.00089
0.0179879,1.00089
0.0182379,1.00089
0.0184878,1.00089
0.0187377,1.00088
0.0189876,1.00088
0.0192375,1.00088
0.0194875,1.00088
0.0197374,1.00088
0.0199873,1.00088
0.0202373,1.00087
0.0204872,1.00087
0.0207372,1.00087
0.0209871,1.00087
0.021237,1.00087
0.021487,1.00087
0.0217369,1.00087
0.0219869,1.00086
0.0222368,1.00086
0.0224868,1.00086
0.0227368,1.00086
0.0229867,1.00086
0.0232367,1.00086
0.0234866,1.00085
0.0237366,1.00085
0.0239866,1.00085
0.0242366,1.00085
0.0244865,1.00085
0.0247365,1.00085
0.0249865,1.00084
0.0252365,1.00084
0.0254864,1.00084
0.0257364,1.00084
0.0259864,1.00084
